account_id,district_id,frequency,Account_type,new_date ,Card assign 
2135,51,Monthly issuance,Savings account,2021-06-17,Silver
2720,2,weekly issuance,NRI account,2021-06-16,Diamond
2006,25,Monthly issuance,Savings account,2021-06-16,Silver
3953,1,Monthly issuance,Savings account,2021-06-16,Silver
2372,1,Monthly issuance,Savings account,2021-06-15,Silver
6097,29,Monthly issuance,Salary account,2021-06-15,Silver
2878,1,Monthly issuance,NRI account,2021-06-14,Silver
1015,1,Monthly issuance,Salary account,2021-06-14,Silver
1753,71,Monthly issuance,NRI account,2021-06-14,Silver
5648,59,Monthly issuance,Salary account,2021-06-13,Silver
2509,43,Monthly issuance,Savings account,2021-06-13,Silver
1841,36,Monthly issuance,NRI account,2021-06-12,Silver
7180,7,weekly issuance,Salary account,2021-06-12,Diamond
2019,64,Monthly issuance,Savings account,2021-06-11,Silver
1491,47,Monthly issuance,NRI account,2021-06-11,Silver
3496,42,Monthly issuance,Savings account,2021-06-11,Silver
2956,15,Monthly issuance,NRI account,2021-06-10,Silver
3211,72,Monthly issuance,Savings account,2021-06-09,Silver
3060,73,Monthly issuance,Salary account,2021-06-09,Silver
4471,4,weekly issuance,NRI account,2021-06-09,Diamond
349,72,Monthly issuance,NRI account,2021-06-08,Silver
682,54,Monthly issuance,Savings account,2021-06-08,Silver
291,7,Monthly issuance,NRI account,2021-06-08,Silver
9673,76,Monthly issuance,NRI account,2021-06-07,Silver
229,1,Monthly issuance,Salary account,2021-06-07,Silver
614,25,Monthly issuance,Salary account,2021-06-07,Silver
1724,48,Monthly issuance,Savings account,2021-06-07,Silver
1185,12,Monthly issuance,Salary account,2021-06-07,Silver
1537,54,Monthly issuance,NRI account,2021-06-06,Silver
3768,52,Monthly issuance,Savings account,2021-06-06,Silver
5944,27,Monthly issuance,Savings account,2021-06-06,Silver
2404,8,Monthly issuance,Savings account,2021-06-05,Silver
3202,8,Monthly issuance,NRI account,2021-06-04,Silver
879,9,Monthly issuance,NRI account,2021-06-04,Silver
3700,1,Monthly issuance,Savings account,2021-06-03,Silver
2564,36,Monthly issuance,Salary account,2021-06-03,Silver
3951,22,Monthly issuance,Savings account,2021-06-02,Silver
4130,70,Monthly issuance,NRI account,2021-06-01,Silver
4527,9,Monthly issuance,NRI account,2021-06-01,Silver
2860,54,weekly issuance,NRI account,2021-05-30,Diamond
10679,1,Monthly issuance,NRI account,2021-05-30,Silver
5,15,Monthly issuance,Savings account,2021-05-30,Silver
3905,54,issuance after a transaction,Salary account,2021-05-28,Gold
464,43,Monthly issuance,Salary account,2021-05-28,Silver
1574,75,Monthly issuance,NRI account,2021-05-28,Silver
2891,42,Monthly issuance,Salary account,2021-05-28,Silver
11053,46,Monthly issuance,NRI account,2021-05-27,Silver
3172,77,Monthly issuance,NRI account,2021-05-27,Silver
868,1,Monthly issuance,Salary account,2021-05-26,Silver
534,1,Monthly issuance,NRI account,2021-05-26,Silver
3662,4,Monthly issuance,Savings account,2021-05-26,Silver
3732,21,Monthly issuance,Savings account,2021-05-25,Silver
1710,74,Monthly issuance,Salary account,2021-05-25,Silver
760,1,Monthly issuance,Savings account,2021-05-24,Silver
2324,1,Monthly issuance,Salary account,2021-05-24,Silver
7559,56,Monthly issuance,NRI account,2021-05-24,Silver
9208,29,Monthly issuance,NRI account,2021-05-24,Silver
3163,41,Monthly issuance,Savings account,2021-05-24,Silver
834,3,Monthly issuance,Salary account,2021-05-23,Silver
1956,63,Monthly issuance,NRI account,2021-05-23,Silver
4729,66,Monthly issuance,Salary account,2021-05-23,Silver
10343,8,Monthly issuance,Savings account,2021-05-22,Silver
2743,51,Monthly issuance,Salary account,2021-05-22,Silver
2698,49,Monthly issuance,NRI account,2021-05-21,Silver
3872,25,Monthly issuance,NRI account,2021-05-21,Silver
3403,63,Monthly issuance,NRI account,2021-05-20,Silver
1424,32,Monthly issuance,NRI account,2021-05-20,Silver
2366,68,Monthly issuance,Savings account,2021-05-20,Silver
2668,21,Monthly issuance,NRI account,2021-05-20,Silver
2392,1,Monthly issuance,Salary account,2021-05-18,Silver
8713,53,Monthly issuance,Savings account,2021-05-18,Silver
1697,63,Monthly issuance,Savings account,2021-05-17,Silver
1808,28,Monthly issuance,Salary account,2021-05-16,Silver
3299,11,weekly issuance,NRI account,2021-05-16,Diamond
383,38,Monthly issuance,Salary account,2021-05-15,Silver
1953,9,weekly issuance,NRI account,2021-05-15,Diamond
3344,70,Monthly issuance,Salary account,2021-05-15,Silver
139,38,weekly issuance,Salary account,2021-05-15,Diamond
8149,64,issuance after a transaction,NRI account,2021-05-14,Gold
2900,20,Monthly issuance,NRI account,2021-05-14,Silver
3140,3,Monthly issuance,Savings account,2021-05-13,Silver
3790,1,weekly issuance,Salary account,2021-05-13,Diamond
5164,5,Monthly issuance,Savings account,2021-05-13,Silver
6922,3,weekly issuance,Savings account,2021-05-12,Diamond
3122,74,Monthly issuance,Salary account,2021-05-12,Silver
282,69,Monthly issuance,Savings account,2021-05-12,Silver
3742,59,Monthly issuance,NRI account,2021-05-11,Silver
3577,74,Monthly issuance,NRI account,2021-05-11,Silver
2448,23,Monthly issuance,NRI account,2021-05-11,Silver
1130,1,Monthly issuance,Savings account,2021-05-11,Silver
2118,42,Monthly issuance,Savings account,2021-05-11,Silver
2005,16,Monthly issuance,Salary account,2021-05-11,Silver
475,3,Monthly issuance,Salary account,2021-05-11,Silver
3214,67,Monthly issuance,Salary account,2021-05-10,Silver
250,56,Monthly issuance,NRI account,2021-05-10,Silver
367,23,Monthly issuance,NRI account,2021-05-09,Silver
2141,21,Monthly issuance,NRI account,2021-05-09,Silver
2127,1,Monthly issuance,Salary account,2021-05-09,Silver
1385,53,Monthly issuance,Salary account,2021-05-08,Silver
3506,70,Monthly issuance,NRI account,2021-05-08,Silver
316,62,Monthly issuance,NRI account,2021-05-08,Silver
3711,3,Monthly issuance,NRI account,2021-05-08,Silver
1982,6,Monthly issuance,NRI account,2021-05-08,Silver
2071,35,Monthly issuance,Savings account,2021-05-08,Silver
2800,41,Monthly issuance,Savings account,2021-05-08,Silver
997,54,Monthly issuance,Salary account,2021-05-08,Silver
2184,6,Monthly issuance,Salary account,2021-05-07,Silver
10022,1,Monthly issuance,Salary account,2021-05-07,Silver
3773,10,Monthly issuance,Savings account,2021-05-04,Silver
3635,10,Monthly issuance,Salary account,2021-05-04,Silver
293,1,Monthly issuance,Salary account,2021-05-04,Silver
1178,41,Monthly issuance,Salary account,2021-05-04,Silver
3988,23,Monthly issuance,NRI account,2021-05-04,Silver
2816,74,Monthly issuance,Savings account,2021-05-04,Silver
722,38,issuance after a transaction,Savings account,2021-05-04,Gold
1230,1,Monthly issuance,Savings account,2021-05-03,Silver
2594,19,issuance after a transaction,NRI account,2021-05-03,Gold
1024,19,Monthly issuance,Salary account,2021-05-02,Silver
2173,64,Monthly issuance,Savings account,2021-05-02,Silver
98,55,Monthly issuance,Salary account,2021-05-02,Silver
3119,33,Monthly issuance,Salary account,2021-05-02,Silver
10257,27,Monthly issuance,NRI account,2021-05-01,Silver
1693,1,issuance after a transaction,Savings account,2021-04-29,Gold
2612,1,Monthly issuance,NRI account,2021-04-29,Silver
3104,1,Monthly issuance,NRI account,2021-04-29,Silver
1488,25,Monthly issuance,Salary account,2021-04-29,Silver
2451,54,Monthly issuance,NRI account,2021-04-29,Silver
2857,19,Monthly issuance,Salary account,2021-04-28,Silver
647,1,Monthly issuance,Savings account,2021-04-28,Silver
2952,65,Monthly issuance,Savings account,2021-04-28,Silver
240,72,Monthly issuance,NRI account,2021-04-28,Silver
3846,61,Monthly issuance,Savings account,2021-04-27,Silver
912,65,Monthly issuance,Salary account,2021-04-27,Silver
2080,74,Monthly issuance,Savings account,2021-04-27,Silver
873,73,Monthly issuance,Salary account,2021-04-26,Silver
589,1,Monthly issuance,Salary account,2021-04-26,Silver
9484,5,Monthly issuance,NRI account,2021-04-26,Silver
3052,44,Monthly issuance,Savings account,2021-04-26,Silver
10134,22,Monthly issuance,NRI account,2021-04-26,Silver
309,14,Monthly issuance,NRI account,2021-04-25,Silver
453,75,Monthly issuance,Salary account,2021-04-24,Silver
2539,24,Monthly issuance,Salary account,2021-04-24,Silver
794,63,Monthly issuance,Salary account,2021-04-24,Silver
636,75,Monthly issuance,Salary account,2021-04-24,Silver
3217,75,issuance after a transaction,NRI account,2021-04-23,Gold
3692,70,Monthly issuance,Salary account,2021-04-21,Silver
109,53,Monthly issuance,Savings account,2021-04-20,Silver
1198,70,Monthly issuance,Savings account,2021-04-20,Silver
3830,56,Monthly issuance,NRI account,2021-04-20,Silver
2744,70,weekly issuance,Salary account,2021-04-19,Diamond
3194,11,Monthly issuance,Salary account,2021-04-19,Silver
3012,49,Monthly issuance,NRI account,2021-04-18,Silver
1035,73,Monthly issuance,NRI account,2021-04-18,Silver
1687,23,Monthly issuance,NRI account,2021-04-18,Silver
407,72,weekly issuance,Salary account,2021-04-18,Diamond
2055,37,Monthly issuance,Savings account,2021-04-17,Silver
4475,72,Monthly issuance,NRI account,2021-04-16,Silver
2586,57,Monthly issuance,Salary account,2021-04-16,Silver
189,76,Monthly issuance,Savings account,2021-04-16,Silver
3077,64,Monthly issuance,Savings account,2021-04-16,Silver
3634,21,Monthly issuance,Salary account,2021-04-16,Silver
3897,13,Monthly issuance,Savings account,2021-04-16,Silver
1665,73,Monthly issuance,NRI account,2021-04-15,Silver
12,21,Monthly issuance,Savings account,2021-04-15,Silver
3398,43,Monthly issuance,NRI account,2021-04-15,Silver
1281,8,Monthly issuance,Savings account,2021-04-14,Silver
1915,2,Monthly issuance,Salary account,2021-04-14,Silver
3716,1,Monthly issuance,Salary account,2021-04-14,Silver
1560,62,Monthly issuance,Savings account,2021-04-14,Silver
4725,73,Monthly issuance,NRI account,2021-04-14,Silver
2575,72,Monthly issuance,NRI account,2021-04-13,Silver
4467,17,weekly issuance,Salary account,2021-04-13,Diamond
1253,5,Monthly issuance,NRI account,2021-04-13,Silver
1598,15,Monthly issuance,NRI account,2021-04-12,Silver
2166,71,Monthly issuance,Savings account,2021-04-12,Silver
1259,72,Monthly issuance,NRI account,2021-04-12,Silver
927,69,Monthly issuance,Salary account,2021-04-12,Silver
2466,39,Monthly issuance,Salary account,2021-04-11,Silver
476,69,Monthly issuance,Salary account,2021-04-11,Silver
1407,19,issuance after a transaction,Salary account,2021-04-11,Gold
1734,37,Monthly issuance,Salary account,2021-04-10,Silver
843,6,Monthly issuance,Savings account,2021-04-09,Silver
2901,1,Monthly issuance,Savings account,2021-04-09,Silver
1636,53,Monthly issuance,NRI account,2021-04-08,Silver
10812,16,Monthly issuance,Savings account,2021-04-08,Silver
2165,51,Monthly issuance,Savings account,2021-04-08,Silver
3460,16,Monthly issuance,Salary account,2021-04-08,Silver
4208,1,Monthly issuance,Savings account,2021-04-08,Silver
2954,1,Monthly issuance,NRI account,2021-04-08,Silver
1138,41,Monthly issuance,NRI account,2021-04-07,Silver
3544,33,Monthly issuance,NRI account,2021-04-07,Silver
49,1,Monthly issuance,Salary account,2021-04-06,Silver
1594,15,Monthly issuance,NRI account,2021-04-06,Silver
1933,35,Monthly issuance,NRI account,2021-04-04,Silver
1034,73,Monthly issuance,Savings account,2021-04-04,Silver
2899,40,Monthly issuance,NRI account,2021-04-03,Silver
144,10,weekly issuance,Salary account,2021-04-03,Diamond
9167,56,Monthly issuance,NRI account,2021-04-02,Silver
2874,32,Monthly issuance,Salary account,2021-04-02,Silver
3695,30,Monthly issuance,Savings account,2021-04-02,Silver
10068,1,Monthly issuance,NRI account,2021-04-02,Silver
2725,52,Monthly issuance,NRI account,2021-04-02,Silver
3885,51,Monthly issuance,Savings account,2021-04-01,Silver
1863,62,Monthly issuance,NRI account,2021-04-01,Silver
2048,76,Monthly issuance,Savings account,2021-03-30,Silver
442,54,Monthly issuance,Salary account,2021-03-30,Silver
2158,38,Monthly issuance,Salary account,2021-03-29,Silver
2843,30,Monthly issuance,NRI account,2021-03-29,Silver
3266,14,Monthly issuance,Savings account,2021-03-29,Silver
157,11,Monthly issuance,Savings account,2021-03-28,Silver
1321,60,Monthly issuance,NRI account,2021-03-27,Silver
2966,33,Monthly issuance,Savings account,2021-03-27,Silver
3581,66,Monthly issuance,NRI account,2021-03-26,Silver
1466,69,weekly issuance,Salary account,2021-03-26,Diamond
3176,26,Monthly issuance,NRI account,2021-03-26,Silver
1459,12,Monthly issuance,NRI account,2021-03-26,Silver
3332,17,Monthly issuance,Salary account,2021-03-25,Silver
3739,1,Monthly issuance,Savings account,2021-03-25,Silver
1907,1,Monthly issuance,Savings account,2021-03-25,Silver
1976,26,Monthly issuance,Salary account,2021-03-25,Silver
3658,24,Monthly issuance,Savings account,2021-03-25,Silver
1363,11,Monthly issuance,Savings account,2021-03-23,Silver
1165,44,Monthly issuance,NRI account,2021-03-23,Silver
85,68,Monthly issuance,Savings account,2021-03-23,Silver
749,38,Monthly issuance,Savings account,2021-03-23,Silver
8026,36,Monthly issuance,NRI account,2021-03-23,Silver
8926,1,Monthly issuance,Salary account,2021-03-21,Silver
578,28,weekly issuance,NRI account,2021-03-21,Diamond
8505,70,Monthly issuance,Savings account,2021-03-20,Silver
304,4,Monthly issuance,Savings account,2021-03-20,Silver
2690,66,Monthly issuance,Savings account,2021-03-19,Silver
2495,70,Monthly issuance,NRI account,2021-03-19,Silver
3083,66,Monthly issuance,Savings account,2021-03-18,Silver
1199,50,Monthly issuance,NRI account,2021-03-18,Silver
10652,1,Monthly issuance,Salary account,2021-03-18,Silver
191,41,Monthly issuance,NRI account,2021-03-17,Silver
2354,7,Monthly issuance,NRI account,2021-03-17,Silver
3782,9,weekly issuance,NRI account,2021-03-17,Diamond
3328,1,Monthly issuance,Salary account,2021-03-17,Silver
2597,31,Monthly issuance,NRI account,2021-03-16,Silver
2908,61,Monthly issuance,Savings account,2021-03-16,Silver
2672,59,Monthly issuance,NRI account,2021-03-14,Silver
114,60,Monthly issuance,Salary account,2021-03-14,Silver
2760,10,Monthly issuance,NRI account,2021-03-14,Silver
3971,75,Monthly issuance,Salary account,2021-03-13,Silver
405,55,Monthly issuance,NRI account,2021-03-13,Silver
600,46,Monthly issuance,Savings account,2021-03-13,Silver
1740,57,Monthly issuance,NRI account,2021-03-13,Silver
3842,1,Monthly issuance,NRI account,2021-03-12,Silver
1746,1,Monthly issuance,Salary account,2021-03-11,Silver
64,64,Monthly issuance,Savings account,2021-03-11,Silver
3031,51,Monthly issuance,NRI account,2021-03-10,Silver
214,22,Monthly issuance,Savings account,2021-03-09,Silver
2224,46,issuance after a transaction,NRI account,2021-03-08,Gold
3574,72,Monthly issuance,Savings account,2021-03-08,Silver
6061,1,Monthly issuance,Savings account,2021-03-08,Silver
2270,14,Monthly issuance,NRI account,2021-03-08,Silver
850,25,Monthly issuance,Savings account,2021-03-07,Silver
1668,62,Monthly issuance,NRI account,2021-03-07,Silver
2089,29,weekly issuance,NRI account,2021-03-05,Diamond
1215,65,Monthly issuance,Salary account,2021-03-04,Silver
6306,64,Monthly issuance,Savings account,2021-03-04,Silver
919,62,Monthly issuance,Savings account,2021-03-03,Silver
1096,34,Monthly issuance,NRI account,2021-03-03,Silver
1928,70,Monthly issuance,NRI account,2021-03-02,Silver
3242,28,Monthly issuance,NRI account,2021-03-02,Silver
3541,70,Monthly issuance,Savings account,2021-03-02,Silver
3652,36,Monthly issuance,Savings account,2021-03-02,Silver
2024,20,Monthly issuance,Savings account,2021-03-02,Silver
2405,64,Monthly issuance,NRI account,2021-02-27,Silver
2415,16,Monthly issuance,NRI account,2021-02-27,Silver
3851,1,Monthly issuance,NRI account,2021-02-27,Silver
2782,1,Monthly issuance,Salary account,2021-02-27,Silver
195,70,Monthly issuance,NRI account,2021-02-27,Silver
2380,46,Monthly issuance,Salary account,2021-02-27,Silver
1336,5,Monthly issuance,Savings account,2021-02-26,Silver
2325,55,Monthly issuance,NRI account,2021-02-26,Silver
292,49,Monthly issuance,Savings account,2021-02-26,Silver
2797,74,Monthly issuance,NRI account,2021-02-26,Silver
1736,74,Monthly issuance,NRI account,2021-02-26,Silver
2661,1,Monthly issuance,NRI account,2021-02-25,Silver
1818,54,Monthly issuance,Salary account,2021-02-25,Silver
2937,1,Monthly issuance,Savings account,2021-02-25,Silver
2194,54,Monthly issuance,Savings account,2021-02-25,Silver
5180,54,Monthly issuance,Salary account,2021-02-24,Silver
1619,38,Monthly issuance,Salary account,2021-02-24,Silver
323,52,Monthly issuance,Savings account,2021-02-23,Silver
2016,1,Monthly issuance,NRI account,2021-02-23,Silver
226,70,Monthly issuance,Salary account,2021-02-23,Silver
3337,58,issuance after a transaction,NRI account,2021-02-22,Gold
4746,54,Monthly issuance,NRI account,2021-02-21,Silver
